time,altimeter,air_temp,relative_humidity,wind_speed,wind_direction,visibility,dew_point_temperature,pressure,output_o3
0,0.418176364157087,9,53.26,0,0,10,-0.09,0.418175814051582,0.005
1,0.418176364157087,8,61.27,0,0,10,0.92,0.418175814051582,0.016
2,0.422673219887151,4,75.14,0,0,10,-0.06,0.422672731006389,0.026
3,0.427170075617216,3,86.68,0,0,10,0.97,0.427169647961195,0.031
4,0.427170075617216,3,86.68,0,0,10,0.97,0.427169647961195,0.036
5,0.431665574010807,3,80.63,0,0,10,-0.05,0.431665177406912,0.025
6,0.440659285470934,6,56.46,2.06,320,10,-2.1,0.440659011316525,0.015
7,0.445156141200999,5,52.13,3.6,340,10,-4.11,0.445155928271332,0.024
8,0.44965163959459,5,48.34,0,0,10,-5.12,0.449651457717049,0.029
9,0.454148495324655,4,48.05,2.06,320,10,-6.12,0.454148374671855,0.036
10,0.463142206784781,4,44.49,2.57,350,10,-7.13,0.463142208581466,0.036
11,0.472134560908437,4,44.49,1.54,340,10,-7.13,0.47213465498199,0.037
12,0.485625128098629,4,44.49,2.06,350,10,-7.13,0.48562540584641,0.036
13,0.494617482222285,4,44.49,4.12,10,10,-7.13,0.494617852246933,0.039
14,0.503611193682414,4,55.91,5.14,20,10,-4.1,0.503611686156544,0.04
15,0.51260354780607,4,55.91,4.63,20,10,-4.1,0.51260413255707,0.04
16,0.517100403536132,5,56.19,4.63,360,10,-3.1,0.517101049511874,0.039
17,0.517100403536132,5,60.51,4.12,10,10,-2.09,0.517101049511874,0.035
18,0.517100403536132,6,56.46,4.12,10,10,-2.1,0.517101049511874,0.037
19,0.51260354780607,6,56.46,3.6,10,10,-2.1,0.51260413255707,0.038
20,0.51260354780607,5,56.19,4.12,50,10,-3.1,0.51260413255707,0.038
21,0.517100403536132,4,60.26,5.66,40,10,-3.09,0.517101049511874,0.038
22,0.521597259266196,3,64.66,6.17,50,10,-3.08,0.521596578957593,0.037
23,0.526092757659788,1,69.22,5.66,20,10,-4.07,0.52609210840331,0.036
0,0.530589613389853,0,69,5.14,30,10,-5.08,0.530589025358117,0.034
1,0.535086469119917,-1,68.78,4.12,50,10,-6.08,0.535085942312923,0.034
2,0.539583324849981,-1,68.78,5.14,50,10,-6.08,0.539582859267728,0.035
3,0.544078823243573,-2,74.03,5.66,50,10,-6.07,0.544078388713447,0.034
4,0.539583324849981,-2,74.03,4.63,50,10,-6.07,0.539582859267728,0.031
5,0.539583324849981,-2,74.03,4.12,40,10,-6.07,0.539582859267728,0.017
6,0.539583324849981,-2,74.03,3.09,40,10,-6.07,0.539582859267728,0.007
7,0.539583324849981,-2,68.56,2.57,30,10,-7.08,0.539582859267728,0.021
8,0.539583324849981,-2,68.56,3.09,40,10,-7.08,0.539582859267728,0.028
9,0.544078823243573,-2,68.56,2.06,40,10,-7.08,0.544078388713447,0.029
10,0.548575678973637,-3,73.84,1.54,40,10,-7.07,0.548575305668254,0.029
11,0.5530725347037,-3,73.84,0,0,10,-7.07,0.553072222623058,0.031
12,0.562064888827356,-4,73.65,0,0,10,-8.07,0.562064669023582,0.033
13,0.56656174455742,-2,63.45,2.06,100,10,-8.09,0.566561585978388,0.037
14,0.56656174455742,-1,58.95,3.09,100,10,-8.1,0.566561585978388,0.035
15,0.571058600287485,0,50.68,2.06,120,10,-9.12,0.571058502933195,0.03
16,0.571058600287485,2,47.45,1.54,140,10,-8.13,0.571058502933195,0.028
17,0.56656174455742,3,44.19,2.06,90,10,-8.13,0.566561585978388,0.019
18,0.562064888827356,4,41.18,1.54,180,10,-8.13,0.562064669023582,0.016
19,0.5530725347037,6,38.71,2.06,120,10,-7.13,0.553072222623058,0.012
20,0.539583324849981,7,36.13,3.09,170,10,-7.14,0.539582859267728,0.003
21,0.530589613389853,7,36.13,3.6,120,10,-7.14,0.530589025358117,0.001
22,0.521597259266196,8,33.75,1.54,160,10,-7.13,0.521596578957593,0.001
23,0.517100403536132,7,39.02,2.06,150,10,-6.13,0.517101049511874,0.001
0,0.490120626492222,12,40.54,0,0,10,-1.11,0.490120935292127,0.037
1,0.494617482222285,11,53.81,0,0,10,1.91,0.494617852246933,0.033
2,0.499114337952349,10,53.53,2.06,130,10,0.91,0.49911476920174,0.024
3,0.503611193682414,6,60.77,1.54,150,10,-1.09,0.503611686156544,0.015
4,0.508106692076005,7,56.72,2.57,160,10,-1.09,0.508107215602263,0.002
5,0.508106692076005,7,56.72,2.06,170,10,-1.09,0.508107215602263,0.002
6,0.508106692076005,6,60.77,2.06,180,10,-1.09,0.508107215602263,0.003
7,0.517100403536132,5,65.13,2.06,170,10,-1.08,0.517101049511874,0.011
8,0.51260354780607,5,65.13,0,0,10,-1.08,0.51260413255707,0.025
9,0.508106692076005,5,65.13,0,0,10,-1.08,0.508107215602263,0.041
10,0.508106692076005,5,65.13,0,0,10,-1.08,0.508107215602263,0.053
11,0.508106692076005,4,69.85,0,0,10,-1.07,0.508107215602263,0.06
12,0.51260354780607,2,80.49,0,0,10,-1.05,0.51260413255707,0.063
13,0.51260354780607,4,80.78,0,0,10,0.96,0.51260413255707,0.047
14,0.517100403536132,9,57.25,0,0,10,0.91,0.517101049511874,0.054
15,0.517100403536132,13,37.97,0,0,10,-1.1,0.517101049511874,0.056
16,0.517100403536132,16,31.28,0,0,10,-1.09,0.517101049511874,0.055
17,0.51260354780607,17,29.36,2.57,130,10,-1.08,0.51260413255707,0.056
18,0.503611193682414,18,29.65,3.09,160,10,-0.07,0.503611686156544,0.054
19,0.490120626492222,17,33.95,3.6,110,10,0.92,0.490120935292127,0.045
20,0.485625128098629,17,29.36,4.63,30,10,-1.08,0.48562540584641,0.039
21,0.476631416638502,16,31.28,4.12,60,10,-1.09,0.476631571936797,0.031
22,0.476631416638502,13,40.84,4.63,50,10,-0.1,0.476631571936797,0.023
23,0.472134560908437,11,46.59,4.63,50,10,-0.1,0.47213465498199,0.026
0,0.467637705178375,10,49.8,3.6,60,10,-0.1,0.467637738027185,0.032
1,0.467637705178375,10,53.53,2.06,70,10,0.91,0.467637738027185,0.03
2,0.472134560908437,11,50.08,0,0,10,0.91,0.47213465498199,0.033
3,0.472134560908437,8,61.27,0,0,10,0.92,0.47213465498199,0.031
4,0.476631416638502,9,61.51,3.09,80,10,1.92,0.476631571936797,0.033
5,0.476631416638502,10,57.52,6.69,120,10,1.92,0.476631571936797,0.029
6,0.472134560908437,8,65.82,6.69,120,10,1.93,0.47213465498199,0.027
7,0.476631416638502,7,65.6,7.2,110,10,0.93,0.476631571936797,0.02
8,0.472134560908437,7,65.6,7.72,120,10,0.93,0.47213465498199,0.025
9,0.467637705178375,6,65.37,7.2,120,10,-0.08,0.467637738027185,0.025
10,0.463142206784781,6,60.77,8.75,120,10,-1.09,0.463142208581466,0.031
11,0.472134560908437,5,65.13,6.69,110,10,-1.08,0.47213465498199,0.035
12,0.467637705178375,5,65.13,6.69,130,10,-1.08,0.467637738027185,0.035
13,0.476631416638502,4,64.9,8.23,120,10,-2.08,0.476631571936797,0.037
14,0.472134560908437,5,60.51,7.72,130,10,-2.09,0.47213465498199,0.039
15,0.467637705178375,6,60.77,7.2,120,10,-1.09,0.467637738027185,0.039
16,0.458645351054719,8,52.98,7.2,130,10,-1.1,0.45864529162666,0.042
17,0.445156141200999,10,46.29,10.8,130,10,-1.11,0.445155928271332,0.043
18,0.440659285470934,12,40.54,7.72,130,10,-1.11,0.440659011316525,0.045
19,0.427170075617216,13,40.84,9.26,130,10,-0.1,0.427169647961195,0.044
20,0.418176364157087,13,40.84,9.77,130,10,-0.1,0.418175814051582,0.042
21,0.409184010033431,14,41.14,10.8,140,10,0.91,0.409183367651058,0.04
22,0.391197944449648,14,41.14,9.77,120,10,0.91,0.391198474850011,0.04
23,0.386701088719583,13,43.9,9.26,120,10,0.9,0.386701557895205,0.036
0,0.377707377259457,13,37.97,10.8,120,10,-1.1,0.377707723985594,0.036
1,0.382204232989521,12,40.54,9.26,120,10,-1.11,0.382204640940398,0.036
2,0.382204232989521,11,40.24,9.26,130,10,-2.11,0.382204640940398,0.037
3,0.382204232989521,11,37.36,9.26,130,10,-3.12,0.382204640940398,0.036
4,0.386701088719583,11,34.67,8.75,130,10,-4.12,0.386701557895205,0.035
5,0.382204232989521,9,39.63,8.75,130,10,-4.12,0.382204640940398,0.034
6,0.377707377259457,9,39.63,8.75,140,10,-4.12,0.377707723985594,0.029
7,0.373211878865865,9,36.75,8.23,140,10,-5.13,0.373212194539874,0.027
8,0.359721311675674,9,36.75,8.75,140,10,-5.13,0.359721443675457,0.03
9,0.350728957552018,9,34.05,8.75,140,10,-6.13,0.350728997274933,0.032
10,0.350728957552018,9,34.05,9.26,140,10,-6.13,0.350728997274933,0.034
11,0.341735246091889,9,42.71,8.75,140,10,-3.12,0.34173516336532,0.044
12,0.332742891968233,9,36.75,9.77,140,10,-5.13,0.332742716964797,0.047
13,0.31475682638445,9,42.71,10.8,130,10,-3.12,0.31475643665466,0.055
14,0.32824603623817,11,37.36,7.72,150,10,-3.12,0.32824580000999,0.052
15,0.319253682114514,12,37.66,9.26,150,10,-2.11,0.319253353609466,0.053
16,0.319253682114514,13,50.65,9.77,150,10,2.92,0.319253353609466,0.053
17,0.296770760800665,17,42.03,10.8,150,10,3.93,0.296770156344525,0.049
18,0.274287839486818,19,37.07,9.77,150,10,3.94,0.274286959079582,0.054
19,0.260798629633099,21,35.13,7.2,160,10,4.95,0.260798983233341,0.049
20,0.242812564049314,22,33.05,8.23,160,10,4.97,0.242812702923205,0.042
21,0.233818852589187,22,35.42,10.29,170,10,5.96,0.233818869013594,0.048
22,0.229323354195596,22,35.42,10.29,170,10,5.96,0.229323339567875,0.047
23,0.220329642735467,22,30.82,9.77,160,10,3.97,0.220329505658264,0.037
0,0.220329642735467,21,35.13,7.2,160,10,4.95,0.220329505658264,0.03
1,0.229323354195596,16,63.18,9.26,140,7,8.95,0.229323339567875,0.026
2,0.224826498465531,15,67.36,8.75,150,10,8.95,0.224826422613068,0.023
3,0.215832787005405,16,63.18,8.75,170,10,8.95,0.215832588703457,0.022
4,0.202343577151684,17,63.42,12.35,170,10,9.96,0.202343225348127,0.018
5,0.211337288611811,17,72.42,13.89,190,10,11.97,0.211337059257738,0.016
6,0.229323354195596,11,71.27,5.66,260,10,5.95,0.229323339567875,0.015
7,0.233818852589187,10,76.18,3.09,230,10,5.95,0.233818869013594,0.019
8,0.224826498465531,10,76.18,0,0,10,5.95,0.224826422613068,0.023
9,0.229323354195596,9,87.28,2.06,210,10,6.97,0.229323339567875,0.028
10,0.229323354195596,9,81.48,2.57,210,10,5.96,0.229323339567875,0.03
11,0.233818852589187,8,75.84,2.57,250,10,3.95,0.233818869013594,0.029
12,0.233818852589187,6,81.06,2.57,230,10,2.96,0.233818869013594,0.027
13,0.238315708319252,8,70.68,3.6,230,10,2.94,0.238315785968398,0.028
14,0.242812564049314,9,61.51,4.63,240,10,1.92,0.242812702923205,0.028
15,0.242812564049314,9,57.25,8.23,230,10,0.91,0.242812702923205,0.027
16,0.242812564049314,11,50.08,9.77,240,10,0.91,0.242812702923205,0.025
17,0.242812564049314,11,50.08,9.26,230,10,0.91,0.242812702923205,0.026
18,0.242812564049314,12,46.88,8.23,240,10,0.9,0.242812702923205,0.027
19,0.242812564049314,11,50.08,9.77,260,10,0.91,0.242812702923205,0.026
20,0.247309419779379,11,50.08,9.26,250,10,0.91,0.247309619878011,0.027
21,0.256301773903035,9,57.25,9.26,230,10,0.91,0.256302066278535,0.029
22,0.260798629633099,9,57.25,5.14,250,10,0.91,0.260798983233341,0.016
23,0.269790983756755,8,61.27,5.66,260,10,0.92,0.269791429633865,0.014
0,0.278784695216882,7,65.6,5.14,280,10,0.93,0.278783876034389,0.007
1,0.278784695216882,7,65.6,5.66,260,10,0.93,0.278783876034389,0.005
2,0.301267616530729,6,70.27,6.69,250,10,0.93,0.30126707329933,0.007
3,0.287777049340538,6,60.77,4.12,280,10,-1.09,0.287776322434912,0.011
4,0.296770760800665,4,69.85,1.54,260,10,-1.07,0.296770156344525,0.008
5,0.301267616530729,3,74.96,1.54,200,10,-1.06,0.30126707329933,0.006
6,0.292273905070603,4,75.14,2.06,150,10,-0.06,0.292273239389719,0.01
7,0.283281550946946,4,75.14,1.54,150,10,-0.06,0.283280792989195,0.012
8,0.287777049340538,3,80.63,1.54,170,10,-0.05,0.287776322434912,0.016
9,0.283281550946946,4,80.78,0,0,10,0.96,0.283280792989195,0.027
10,0.283281550946946,4,75.14,0,0,10,-0.06,0.283280792989195,0.029
11,0.296770760800665,4,80.78,2.06,230,10,0.96,0.296770156344525,0.034
12,0.287777049340538,4,80.78,2.57,170,10,0.96,0.287776322434912,0.041
13,0.287777049340538,6,70.27,1.54,190,10,0.93,0.287776322434912,0.046
14,0.283281550946946,8,65.82,1.54,210,10,1.93,0.283280792989195,0.046
15,0.292273905070603,9,57.25,3.6,240,10,0.91,0.292273239389719,0.045
16,0.301267616530729,10,57.52,3.6,260,10,1.92,0.30126707329933,0.046
17,0.301267616530729,11,53.81,2.57,220,10,1.91,0.30126707329933,0.043
18,0.301267616530729,13,43.9,4.12,220,10,0.9,0.30126707329933,0.033
19,0.296770760800665,14,38.27,3.09,240,10,-0.1,0.296770156344525,0.015
20,0.292273905070603,15,33.35,2.57,230,10,-1.1,0.292273239389719,0.002
21,0.296770760800665,14,33.05,3.09,240,10,-2.1,0.296770156344525,0.003
22,0.296770760800665,14,35.58,4.63,270,10,-1.1,0.296770156344525,0.002
23,0.301267616530729,13,43.9,4.12,250,10,0.9,0.30126707329933,0.002
0,0.305763114924321,12,46.88,3.6,250,10,0.9,0.305762602745049,0.002
1,0.31475682638445,10,49.8,1.54,260,10,-0.1,0.31475643665466,0.003
2,0.319253682114514,10,53.53,0,0,10,0.91,0.319253353609466,0.01
3,0.323749180508106,6,70.27,0,0,10,0.93,0.323748883055186,0.016
4,0.323749180508106,7,70.47,0,0,10,1.94,0.323748883055186,0.017
5,0.323749180508106,5,75.32,0,0,10,0.94,0.323748883055186,0.016
6,0.323749180508106,3,86.68,0,0,10,0.97,0.323748883055186,0.02
7,0.32824603623817,4,80.78,1.54,190,10,0.96,0.32824580000999,0.025
8,0.323749180508106,4,80.78,0,0,10,0.96,0.323748883055186,0.025
9,0.323749180508106,4,80.78,0,0,10,0.96,0.323748883055186,0.021
10,0.319253682114514,5,80.92,1.54,360,10,1.96,0.319253353609466,0.024
11,0.332742891968233,4,75.14,4.12,10,10,-0.06,0.332742716964797,0.027
12,0.337239747698297,3,74.96,3.09,50,7,-1.06,0.337239633919603,0.03
13,0.346232101821953,4,69.85,4.12,40,10,-1.07,0.346232080320127,0.031
14,0.346232101821953,5,65.13,5.66,20,10,-1.08,0.346232080320127,0.031
15,0.350728957552018,5,65.13,5.66,20,10,-1.08,0.350728997274933,0.029
16,0.350728957552018,6,60.77,6.17,20,10,-1.09,0.350728997274933,0.028
17,0.350728957552018,5,60.51,6.17,20,10,-2.09,0.350728997274933,0.027
18,0.350728957552018,5,60.51,4.63,20,10,-2.09,0.350728997274933,0.031
19,0.341735246091889,4,64.9,6.17,20,10,-2.08,0.34173516336532,0.036
20,0.337239747698297,6,56.46,5.14,20,10,-2.1,0.337239633919603,0.033
21,0.32824603623817,4,64.9,6.69,20,10,-2.08,0.32824580000999,0.035
22,0.332742891968233,4,64.9,5.14,50,10,-2.08,0.332742716964797,0.036
23,0.332742891968233,3,64.66,5.14,60,10,-3.08,0.332742716964797,0.035
0,0.332742891968233,2,69.43,6.17,40,10,-3.07,0.332742716964797,0.034
1,0.337239747698297,1,74.6,5.66,40,10,-3.06,0.337239633919603,0.035
2,0.346232101821953,1,74.6,6.17,40,10,-3.06,0.346232080320127,0.036
3,0.337239747698297,1,74.6,6.17,40,10,-3.06,0.337239633919603,0.035
4,0.337239747698297,1,69.22,5.66,40,10,-4.07,0.337239633919603,0.034
5,0.332742891968233,1,69.22,6.69,40,10,-4.07,0.332742716964797,0.032
6,0.323749180508106,1,69.22,6.17,40,10,-4.07,0.323748883055186,0.03
7,0.319253682114514,1,69.22,6.69,40,10,-4.07,0.319253353609466,0.032
8,0.31475682638445,1,69.22,7.2,30,10,-4.07,0.31475643665466,0.033
9,0.31475682638445,1,69.22,6.17,40,10,-4.07,0.31475643665466,0.032
10,0.310259970654385,1,69.22,5.14,40,10,-4.07,0.310259519699855,0.033
11,0.310259970654385,1,74.6,5.14,40,10,-3.06,0.310259519699855,0.032
12,0.31475682638445,1,74.6,4.63,40,10,-3.06,0.31475643665466,0.03
13,0.305763114924321,2,74.78,9.26,40,10,-2.06,0.305762602745049,0.031
14,0.301267616530729,2,74.78,7.2,40,10,-2.06,0.30126707329933,0.033
15,0.287777049340538,2,74.78,8.75,40,10,-2.06,0.287776322434912,0.029
16,0.265295485363162,2,74.78,8.23,30,10,-2.06,0.265295900188146,0.027
17,0.247309419779379,3,69.64,8.75,20,10,-2.07,0.247309619878011,0.03
18,0.238315708319252,3,74.96,6.17,40,10,-1.06,0.238315785968398,0.029
19,0.220329642735467,4,69.85,5.66,20,10,-1.07,0.220329505658264,0.03
20,0.188854367297964,4,69.85,9.77,20,10,-1.07,0.188853861992797,0.034
21,0.161874590254054,3,80.63,9.26,20,5,-0.05,0.161873747773049,0.034
22,0.148385380400334,3,86.68,8.23,30,1,0.97,0.148385771926806,0.034
23,0.134896170546613,3,93.13,7.72,20,3,1.98,0.134896408571476,0.035
0,0.130399314816551,3,93.13,8.23,30,10,1.98,0.130399491616672,0.034
1,0.130399314816551,3,93.13,9.26,20,7,1.98,0.130399491616672,0.035
2,0.112413249232766,3,93.13,9.26,20,7,1.98,0.112413211306535,0.034
3,0.098924039379047,3,93.13,8.23,20,7,1.98,0.098923847951205,0.033
4,0.080937973795262,3,93.13,11.32,30,5,1.98,0.080937567641068,0.03
5,0.067448763941542,3,86.68,9.26,40,7,0.97,0.067448204285738,0.027
6,0.058455052481415,2,93.08,6.17,30,7,0.98,0.058454370376127,0.027
7,0.040468986897632,2,93.08,7.72,20,7,0.98,0.04046809006599,0.029
8,0.035972131167568,2,93.08,7.2,30,10,0.98,0.035971173111184,0.027
9,0.026979777043912,2,93.08,8.23,20,5,0.98,0.02697872671066,0.029
10,0.031475275437503,2,93.08,6.17,10,3,0.98,0.031474256156379,0.029
11,0.031475275437503,1,93.02,5.14,20,4,-0.02,0.031474256156379,0.031
12,0.040468986897632,1,93.02,4.12,350,1.75,-0.02,0.04046809006599,0.033
13,0.053958196751351,1,93.02,6.17,340,3,-0.02,0.053957453421321,0.035
14,0.067448763941542,1,93.02,6.17,350,0.5,-0.02,0.067448204285738,0.039
15,0.085434829525327,1,86.48,6.17,330,1,-1.03,0.085434484595875,0.043
16,0.10342089510911,1,86.48,5.66,330,2.5,-1.03,0.103420764906011,0.043
17,0.125902459086486,1,86.48,5.66,310,5,-1.03,0.125902574661865,0.038
18,0.148385380400334,1,86.48,5.14,310,2.5,-1.03,0.148385771926806,0.032
19,0.161874590254054,2,80.49,5.14,300,10,-1.05,0.161873747773049,0.028
20,0.175365157444245,3,74.96,7.72,310,10,-1.06,0.175364498637467,0.028
21,0.193351223028028,3,74.96,4.12,290,10,-1.06,0.193350778947603,0.024
22,0.202343577151684,4,69.85,5.14,300,10,-1.07,0.202343225348127,0.022
23,0.215832787005405,6,56.46,5.14,290,10,-2.1,0.215832588703457,0.022
0,0.229323354195596,4,64.9,3.6,280,10,-2.08,0.229323339567875,0.021
1,0.242812564049314,3,69.64,4.12,280,10,-2.07,0.242812702923205,0.017
2,0.265295485363162,2,74.78,3.09,270,10,-2.06,0.265295900188146,0.012
3,0.269790983756755,1,80.34,2.57,270,10,-2.05,0.269791429633865,0.005
4,0.283281550946946,1,80.34,3.09,250,10,-2.05,0.283280792989195,0.002
5,0.292273905070603,1,80.34,4.12,270,10,-2.05,0.292273239389719,0.001
6,0.301267616530729,1,80.34,3.09,280,10,-2.05,0.30126707329933,0.003
7,0.310259970654385,1,80.34,2.06,290,10,-2.05,0.310259519699855,0.005
8,0.319253682114514,0,86.37,1.54,300,10,-2.03,0.319253353609466,0.015
9,0.32824603623817,-1,86.26,0,0,10,-3.03,0.32824580000999,0.03
10,0.341735246091889,-1,86.26,0,0,10,-3.03,0.34173516336532,0.035
11,0.346232101821953,-3,92.79,0,0,10,-4.02,0.346232080320127,0.036
12,0.35522581328208,-2,92.85,0,0,7,-3.02,0.35522591422974,0.032
13,0.373211878865865,1,80.34,0,0,10,-2.05,0.373212194539874,0.03
14,0.377707377259457,3,64.66,2.06,30,10,-3.08,0.377707723985594,0.037
15,0.377707377259457,4,64.9,2.06,30,10,-2.08,0.377707723985594,0.039
16,0.382204232989521,6,56.46,2.06,70,10,-2.1,0.382204640940398,0.039
17,0.382204232989521,7,52.7,2.06,60,10,-2.1,0.382204640940398,0.037
18,0.377707377259457,7,52.7,3.09,80,10,-2.1,0.377707723985594,0.02
19,0.364218167405736,8,52.98,3.6,50,10,-1.1,0.364218360630263,0.026
20,0.359721311675674,7,52.7,4.12,50,10,-2.1,0.359721443675457,0.027
21,0.35522581328208,6,56.46,5.66,40,10,-2.1,0.35522591422974,0.017
22,0.35522581328208,5,56.19,4.63,40,10,-3.1,0.35522591422974,0.017
23,0.341735246091889,4,60.26,4.12,50,10,-3.09,0.34173516336532,0.011
0,0.332742891968233,3,69.64,3.09,60,10,-2.07,0.332742716964797,0.012
1,0.323749180508106,3,74.96,3.6,70,10,-1.06,0.323748883055186,0.028
2,0.319253682114514,4,69.85,3.09,70,10,-1.07,0.319253353609466,0.025
3,0.31475682638445,4,69.85,1.54,90,10,-1.07,0.31475643665466,0.027
4,0.31475682638445,5,70.06,0,0,10,-0.07,0.31475643665466,0.029
5,0.305763114924321,7,65.6,2.57,110,10,0.93,0.305762602745049,0.027
6,0.296770760800665,7,65.6,4.12,120,10,0.93,0.296770156344525,0.023
7,0.287777049340538,8,61.27,4.63,130,10,0.92,0.287776322434912,0.022
8,0.287777049340538,8,61.27,3.6,130,10,0.92,0.287776322434912,0.022
9,0.274287839486818,8,61.27,4.63,130,10,0.92,0.274286959079582,0.026
10,0.274287839486818,8,61.27,5.14,140,10,0.92,0.274286959079582,0.034
11,0.265295485363162,8,61.27,4.63,150,10,0.92,0.265295900188146,0.035
12,0.260798629633099,8,61.27,5.14,140,10,0.92,0.260798983233341,0.035
13,0.256301773903035,9,57.25,5.66,150,10,0.91,0.256302066278535,0.031
14,0.238315708319252,9,61.51,7.72,130,10,1.92,0.238315785968398,0.026
15,0.224826498465531,9,61.51,7.2,140,10,1.92,0.224826422613068,0.021
16,0.206840432881748,11,57.78,6.69,140,10,2.92,0.206840142302933,0.032
17,0.184357511567901,11,62,11.83,140,10,3.93,0.18435694503799,0.033
18,0.175365157444245,10,76.18,6.69,150,10,5.95,0.175364498637467,0.038
19,0.161874590254054,11,76.35,8.23,140,10,6.96,0.161873747773049,0.038
20,0.152882236130398,9,87.28,5.66,140,7,6.97,0.152881301372525,0.039
21,0.139393026276677,9,93.45,7.2,140,10,7.99,0.139393325526283,0.04
22,0.134896170546613,10,93.5,6.17,160,10,8.99,0.134896408571476,0.038
23,0.130399314816551,11,87.48,8.75,180,10,8.98,0.130399491616672,0.033
0,0.139393026276677,10,87.38,12.35,240,0.75,7.98,0.139393325526283,0.031
1,0.143888524670269,8,81.34,6.69,230,10,4.96,0.143888854972,0.033
2,0.166371445984116,7,65.6,9.26,260,10,0.93,0.166370664727856,0.034
3,0.170868301714181,5,65.13,4.63,260,10,-1.08,0.17086758168266,0.035
4,0.184357511567901,4,69.85,4.12,240,10,-1.07,0.18435694503799,0.036
5,0.184357511567901,3,74.96,3.6,180,10,-1.06,0.18435694503799,0.032
6,0.188854367297964,3,74.96,4.12,170,10,-1.06,0.188853861992797,0.034
7,0.184357511567901,4,69.85,6.17,200,10,-1.07,0.18435694503799,0.038
8,0.179860655837837,3,74.96,5.66,210,10,-1.06,0.179860028083184,0.035
9,0.175365157444245,3,74.96,6.17,210,10,-1.06,0.175364498637467,0.041
10,0.179860655837837,3,74.96,5.66,210,10,-1.06,0.179860028083184,0.045
11,0.184357511567901,3,74.96,5.14,220,10,-1.06,0.18435694503799,0.046
12,0.188854367297964,3,74.96,6.69,230,10,-1.06,0.188853861992797,0.047
13,0.202343577151684,4,69.85,7.2,230,10,-1.07,0.202343225348127,0.047
14,0.215832787005405,5,65.13,10.8,230,10,-1.08,0.215832588703457,0.05
15,0.220329642735467,6,60.77,8.75,240,10,-1.09,0.220329505658264,0.05
16,0.229323354195596,6,56.46,9.26,240,10,-2.1,0.229323339567875,0.049
17,0.233818852589187,8,61.27,9.77,220,10,0.92,0.233818869013594,0.046
18,0.238315708319252,9,49.51,11.83,230,10,-1.1,0.238315785968398,0.043
19,0.238315708319252,11,43.31,10.29,220,10,-1.11,0.238315785968398,0.037
20,0.238315708319252,12,34.97,11.83,240,10,-3.11,0.238315785968398,0.03
21,0.242812564049314,12,37.66,9.26,250,10,-2.11,0.242812702923205,0.032
22,0.247309419779379,12,37.66,7.2,230,10,-2.11,0.247309619878011,0.034
23,0.25180491817297,12,37.66,7.72,230,10,-2.11,0.251805149323728,0.036
0,0.256301773903035,11,46.59,5.14,210,10,-0.1,0.256302066278535,0.034
1,0.265295485363162,9,53.26,3.6,210,10,-0.09,0.265295900188146,0.026
2,0.269790983756755,7,65.6,4.12,190,10,0.93,0.269791429633865,0.012
3,0.274287839486818,7,65.6,3.6,200,10,0.93,0.274286959079582,0.003
4,0.278784695216882,7,65.6,4.12,200,10,0.93,0.278783876034389,0.002
5,0.278784695216882,8,65.82,3.09,210,10,1.93,0.278783876034389,0.003
6,0.278784695216882,8,70.68,3.6,200,10,2.94,0.278783876034389,0.003
7,0.269790983756755,8,70.68,2.06,190,10,2.94,0.269791429633865,0.004
8,0.260798629633099,8,70.68,0,0,10,2.94,0.260798983233341,0.008
9,0.256301773903035,6,75.5,0,0,10,1.95,0.256302066278535,0.025
10,0.256301773903035,6,75.5,0,0,10,1.95,0.256302066278535,0.028
11,0.256301773903035,6,75.5,0,0,10,1.95,0.256302066278535,0.03
12,0.260798629633099,6,75.5,0,0,10,1.95,0.260798983233341,0.033
13,0.256301773903035,8,70.68,1.54,100,10,2.94,0.256302066278535,0.024
14,0.247309419779379,10,61.76,3.6,100,10,2.93,0.247309619878011,0.027
15,0.224826498465531,12,58.03,5.14,110,10,3.92,0.224826422613068,0.031
16,0.224826498465531,13,40.84,4.63,140,10,-0.1,0.224826422613068,0.036
17,0.211337288611811,15,35.88,0,0,10,-0.09,0.211337059257738,0.038
18,0.188854367297964,12,58.03,3.6,10,10,3.92,0.188853861992797,0.038
19,0.184357511567901,10,61.76,5.14,10,10,2.93,0.18435694503799,0.036
20,0.175365157444245,8,65.82,5.66,30,10,1.93,0.175364498637467,0.036
21,0.15737909186046,8,65.82,6.17,20,10,1.93,0.15737821832733,0.039
22,0.143888524670269,7,70.47,5.66,10,10,1.94,0.143888854972,0.044
23,0.139393026276677,6,70.27,6.17,20,10,0.93,0.139393325526283,0.04
0,0.256301773903035,6,60.77,3.09,60,10,-1.09,0.256302066278535,0.003
1,0.265295485363162,4,64.9,1.54,80,10,-2.08,0.265295900188146,0.003
2,0.278784695216882,4,64.9,0,0,10,-2.08,0.278783876034389,0.003
3,0.287777049340538,3,69.64,0,0,10,-2.07,0.287776322434912,0.003
4,0.292273905070603,1,80.34,0,0,10,-2.05,0.292273239389719,0.003
5,0.301267616530729,1,86.48,0,0,10,-1.03,0.30126707329933,0.003
6,0.310259970654385,0,92.96,0,0,10,-1.02,0.310259519699855,0.01
7,0.319253682114514,0,92.96,0,0,10,-1.02,0.319253353609466,0.019
8,0.32824603623817,-1,92.91,0,0,10,-2.02,0.32824580000999,0.027
